Key,Value,T
6688752,The Boirch Cabin,Boirch小屋
7737330,Morakaton,莫拉卡顿
8785917,Ruins of Old Fharmki's Hovel,古老的弗拉姆基小屋的废墟
9835487,Old Lhazba's Farm,老兰兹巴的农场
10885059,Peraja,Peraja
11934644,The Dirty Djinn Pub,肮脏的Djinn酒吧
12985207,Anteleliisa,Anteliisa
14033785,Kreldam Manor,Kreldam Manor
15083343,Elissinia,Elissinia
16132939,Berhter Manor,贝尔特庄园
17182495,The Tower of Chozten,乔兹顿塔
18231074,Castle Chevrn,雪佛兰城堡
19279656,Lilalah,莉拉
20328235,Zaguh-Hassi,Zaguh-Hassi
21376817,Zagiladax,Zagiladax
22425408,The Queen's Badger Inn,女王的badger旅馆
23474948,Castle Mormun,莫尔蒙城堡
24523552,Ruins of T'elpir Palace,t'elpir宫的废墟
25572130,The Rojum Farmstead,Rojum Farmstead
26620731,The Feather and Chasm Lodge,羽毛和鸿沟
27670263,Castle Nhurm,城堡Nhurm
28718877,The Howling Pit Hostel,how叫坑旅馆
29768408,The Old Rhightom Place,旧梯形广场
30816987,THe Crypts of F'artar,F'Artar的地下室
31866571,The Dancing Hedgehog Pub,跳舞刺猬酒吧
32915161,Vorar's Hold,Vorar的持有
33964710,The Klerkum Farmstead,克勒库姆农场
35013293,The Thirsty Dungeon Lodge,口渴的地牢小屋
36061878,The Feather and Priest Lodge,羽毛和牧师小屋
37111436,The Glath Burial Ground,宽阔的埋葬地
38160033,The Slarmim Crypts,Slarmim地下室
39209582,The Gold Goat Pub,金山羊酒吧
40258178,Lhos Palace,LHOS宫
41306758,Florden Hall,弗洛登音乐厅
42355356,Pumbarea,Pumbarea
43403949,Gullem Orchard,古勒姆果园
44453477,Hezuus's Web,真主党的网络
45502082,The Flying Goblin Inn,飞翔的妖精旅馆
46550665,Ruins of The Fortress of Suthar,Suthar要塞的废墟
47600192,Slirm Palace,Slirm Palace
48648775,The Mole and Fairy Hostel,痣和童话旅馆
49697401,Ruins of Old Coshka's Place,旧科什卡的废墟
50746930,Old Caijja's Hovel,旧的caijja的小屋
51795519,Castle Grertur,格林城堡
52844114,Wadijuthureg,Wadijuthureg
53893647,Jode Shrine,乔德神社
54942260,Raarcke Manor,拉克庄园
55990857,Javaaqdax,javaaqdax
57040398,The Fox and Gnome Lodge,狐狸和侏儒小屋
58089948,The Sauctam Farmstead,Sauctam Farmstead
59138539,Khajeus,Khajeus
60187123,Myrkwasa,Myrkwasa
61236724,The Lucky Fairy Hostel,幸运的童话旅馆
62285304,Koctrn Tower,Koctrn塔
63334826,Blessed Relic of Kynareth,Kynareth的祝福遗物
64383429,The Red Priest Tavern,红祭司小酒馆
65432010,Lerawan,勒兰
66481563,The Laughing Woodchuck Lodge,笑的木屋小屋
67531129,Bourdem Laboratory,布尔德实验室
68579726,The Lynx and Goblin Lodge,Lynx和Goblin Lodge
69628305,Rhanotujer,rhanotujer
70676905,B'ellan Manor,B'ellan Manor
71725500,Akhallaton,阿哈拉顿
72775003,Tasohakat,tasohakat
73823583,The Fortress of Baller,芭蕾舞者的要塞
74872186,Coven of the Tide,t
75921739,Ruins of Old Fharht-si's Farm,旧的fharht-si农场的废墟
76970322,The Black Guard Tavern,黑色警卫小酒馆
78018908,Syroccoreg,Syroccoreg
79067489,Thofyl Manor,Thofyl Manor
80117069,Vornem Grange,Vornem Grange
81165675,The Howling Barbarian Lodge,how叫野蛮旅馆
82215202,Blernin Hall,布莱恩·霍尔（Blernin Hall）
83263781,The Shrizan Plantation,Shrizan种植园
84313335,The Tlirkt Farmstead,Tlirkt农场
85361916,Old Rairn-e's Hovel,老莱恩·霍夫尔
86410520,Honi-Kom,Honi-Kom
87459103,Hadus,hadus
88507685,Dhurkan Tower,达尔坎塔
89556282,Anteljinis,安提吉尼
90605794,Umbuhria,Umbuhria
91654391,Zenilaara,Zenilaara
92702970,The Thirsty Dragon Hostel,口渴的龙旅馆
93751573,Sterp Manor,Sterp庄园
94802090,Bortta Manor,博尔塔庄园
95850685,The Moribith Nest,莫里比斯巢
96900291,The Dwarf and Helm Pub,矮人和头盔酒吧
97948879,Castle Gluth,城堡格鲁斯
98998394,The Bat and Mug Lodge,蝙蝠和杯子小屋
100046987,Ruins of Castle D'irch'kern,d'irch'kern城堡废墟
101095584,Ruins of Graj Manor,格拉伊庄园的废墟
102145120,The Howling Huntsman Tavern,how叫猎人小酒馆
103193704,Cig Palace,CIG PALACE
104242282,The Fortress of T'ofylar,t'ofylar的堡垒
105290883,The Lair of Griplath,格里普拉斯的巢穴
106340436,The Shurd Graveyard,毛刺墓地
107389031,Berbastadax,Berbastadax
108437617,Rhegon Manor,Rhegon Manor
109486211,Perpetual Soul of Kynareth,Kynareth的永恒灵魂
110535744,The Assembly of C'ircba,C'ircba的集会
111584354,Drugod,药码
112633882,The Old Gluctin Hovel,旧胶质蛋白霍夫尔
113683453,The Rluthan Farmstead,Rluthan Farmstead
114732048,The Citadel of Boavim,Boavim的城堡
115781626,The Tombs of Chijun,奇港的坟墓
116830207,The Dead Mug Lodge,死去的杯子小屋
117878794,Issaqous,ISSAQOUS
118927373,Weeping Rebirth of Kynareth,哭泣的凯纳雷斯的重生
119976914,The Screaming Fairy Tavern,尖叫的童话小酒馆
121025520,Vojphang,vojphang
122075106,Gysunia,Gysunia
123123689,Shrine of Vigryl,维格里尔神社
124173250,T'irchum Manor,T'irchum Manor
125222831,Pheonazar,凤凰
126272371,Fharchte Manor,Fharchte庄园
127320965,Cachir Orchard,卡希尔果园
128369551,The Queen's Bird Inn,皇后鸟旅馆
129419134,Ruins of The Fortress of F'egke,F'egke堡垒的废墟
130467717,Slurchem Manor,斯莱奇姆庄园
131517245,Old V'ozca's Shack,老v'ozca的棚屋
132565842,Solpar Manor,索尔帕庄园
133614420,Boorc Palace,Boorc Palace
134663002,Castle F'ergin,城堡F'ergin
135711582,Mhujta Manor,Mhujta庄园
136760163,Silent Redeemer of Kynareth,凯纳斯的无声救世主
137808746,Caizar Court,Caizar Court
138858312,Javotubia,Javoutubia
139907877,Gresh Court,格雷什法院
140957431,Locconis,洛科尼斯
142006025,Lelidai,莱利
143054615,The Dancing Rascal Tavern,跳舞的流氓小酒馆
144103194,Old Lartsa's Place,旧拉尔萨的地方
145152759,Old Nurti's Farm,老努尔蒂的农场
146202316,The Muthum Farmstead,Muthum Farmstead
147250896,Infinite Ascencion of Kynareth,Kynareth的无限上升
148299475,Churmon Tower,Churmon Tower
149350044,Ruins of Lhuld's Hold,拉尔德的废墟
150398633,The Dwarf and Fawn Tavern,矮人和小鹿小酒馆
363466,Infinite Oracle of Mara,玛拉的无限甲骨文
1412060,The Nest of Vojthrac,vojthrac的巢
2460641,The Mard House of Correction,MARD矫正之家
3510177,Umbopala,脐
4558823,Perpetual Altar of Mara,马拉永久祭坛
5607405,The Lion and Scorpion Hostel,狮子和蝎子旅馆
6655986,The Hole of Baalulah,巴洛拉的洞
7705498,The Grughtam Vaults,Grughtam拱顶
8754077,Javii-Kom,Javii-Kom
9803655,The Penitentiary of Thustom,Thustom的监狱
10852255,Old Tlorgta's Shack,老tlorgta的棚屋
11900849,Ruch'kern Grange,Ruch'kern Grange
12949440,Klurhtt Hall,Klurhtt Hall
13998034,Old D'urtga's Shack,老D'Urtga的棚屋
15047526,The Citadel of Glargen,格拉根的城堡
16096132,Ruins of Castle Lov'kern,城堡的废墟
17144722,The Aviary of Druradon,德拉顿的鸟舍
18193301,The Haunt of Lord Lithulyth,Lithulyth勋爵的困扰
19242835,Appilaja,Appilaja
20291416,The Bat and Goat Hostel,蝙蝠和山羊旅馆
21340023,D'acham Grange,D'Acham Grange
22388615,The Kircem Cemetery,Kircem公墓
23437195,Appehla,appehla
24486697,Kructte Palace,克鲁克特宫
25535299,Fage Hall,Fage Hall
26583926,The Dhirmem Graveyard,Dhimmem墓地
27632519,The T'avt Graveyard,T'Avt墓地
28681107,The B'ajon Cemetery,B'ajon公墓
29730574,The Faollan Pit,福兰坑
30779156,The Mouse and Cat Inn,老鼠和猫酒店
31827793,Tulaia,图拉
32876384,Blessed Sunrise of Mara,玛拉的祝福日出
33924965,Old Lhogka's Shack,旧lhogka的棚屋
34973543,Tulairiisa,Tulairiisa
36023046,Mogenazar,mogenazar
37071626,Tower Difylin,塔difrin
38120204,Old Vlerptha's Hovel,老Vlerptha的小屋
39168809,The Green Dungeon Hostel,绿色地牢旅馆
40217430,The Barrow of Darkuloth,Darkuloth的巴罗
41266913,The Maark Vaults,马克拱顶
42315521,The Gaol of Boishum,Boishum的监狱
43365102,Zageweyn,Zageweyn
44413681,Boull Palace,宫殿
45462296,The Stavt Farmstead,Stavt Farmstead
46510880,The Dead Helm Inn,死去的汉姆旅馆
47559466,Tasem Hall,塔塞姆大厅
48608057,The Old Nhufyl Shack,旧的Nhufyl棚屋
49657553,Osunnunu,Osunnunu
50706142,Osedata,Osedata
51754730,The Roost of Morlolath,莫洛拉斯的栖息
52804299,The Vault of Lord Corroboth,科罗布斯勋爵的穹顶
53852894,The Dwarf and Mug Lodge,矮人和杯子小屋
54901479,Tasiio,塔西奥
55950057,The Cyirkke Plantation,Cyirkke种植园
56999564,Moccolah,莫克拉
58048143,Silent Martyr of Mara,玛拉无声的烈士
59096747,Klergta Court,克莱格塔法院
60145329,Meli-Hassi,梅利·哈西（Meli-Hassi）
61193915,The Vlostin Graveyard,Vlostin墓地
62242547,Tsetoccosa,TSETOCCOSA
63292090,The Vlist Cemetery,VLIST公墓
64340684,The Cyullta Vaults,Cyullta拱顶
65390164,Castle Fheth,Fheth城堡
66438763,The Savage Gnome Hostel,野蛮的侏儒旅馆
67487373,The Stronghold of Mhafylam,Mhafylam的据点
68535956,Zenoninu,Zenoninu
69584553,Rhogaddata,Rhogaddata
70634040,Old T'orm-i's Farm,老t'Orm-i的农场
71682623,Ruins of The Dachar Cabin,d
72731275,Leza,Leza
73780790,The Gold Dog Lodge,金狗小屋
74829438,Old Sherchja's Place,老夏尔加的地方
75878925,The Savage Cat Tavern,野蛮的猫小酒馆
76927528,The Lhojan Cemetery,Lhojan公墓
77976126,Bleeding Omen of Mara,玛拉的流血兆头
79024710,The Beaver and Porcupine Inn,海狸和豪猪旅馆
80073296,Syriri-Hassi,Syriri-Hassi
81121898,Syrasa,西拉萨
82171415,The Dwarf and Stag Lodge,矮人和雄鹿小屋
83219993,The Tombs of Ker,克尔的坟墓
84268577,The Old F'afyl Place,旧的f'afyl地方
85317185,The Boucton Farmstead,Boucton Farmstead
86365772,Holy Omen of Mara,马拉的圣兆
87415289,Metor,Metor
88463887,Wadijaaqplex,Wadijaaqplex
89512485,Vojdon,Vojdon
90561074,The Helus Aerie,Helus Aerie
91610560,Old Korkca's Farm,旧科尔卡的农场
92659180,Morogoth,莫罗戈斯
93708754,Rhogotu-Hassi,Rhogotu-Hassi
94757352,Helius's Web,Helius的网络
95805959,D'ellin Hall,D'Ellin Hall
96855514,Loaga,洛加
97904104,Cave Manor,洞穴庄园
98953635,The Tlarcir Tombs,tlarcir坟墓
100002213,The Sloghter Cemetery,Sloghter公墓
101050806,Cerohadata,Cerohadata
102099402,The Asmibloth Shrine,Asmibloth神社
103148969,Rhaneliria,Rhaneliria
104198469,Tasjiplex,tasjiplex
105247049,The Pig and Dagger Lodge,猪和匕首小屋
106295664,Pythahajet,毕达哈吉特
107345228,Eternal Star of Mara,玛拉永恒之星
108393821,Castle Vlog,城堡视频博客
109442412,Narogujer,Narogujer
110491979,The Staldon Farmstead,Staldon Farmstead
111540558,Old Cectti's Place,旧库克蒂的地方
112589145,Mogeja,Mogeja
113638662,Joyous Oracle of Mara,玛拉的欢乐甲骨文
114687247,Javoan,Javoan
115735840,The Tower of Chogom,Chogom塔
116784444,Javettubia,Javettubia
117833960,The Stronghold of Dhirmar,Dhirmar的据点
118882598,The Haunt of Garoghor,Garoghor的困扰
119933133,The Glavan Vaults,Glavan跳马
120981727,The Nest of Gripurath,gripurath的巢
122032279,Rhanano,rhanano
123080859,Ruins of The Caelpun Cabin,卡尔彭小屋的废墟
124129437,Homunasessa Hollow,Homunasessa Hollow
125178025,The Dirty Guard Inn,肮脏的后卫旅馆
126227571,Ruins of Saldrn's Hold,萨尔德的废墟
127277166,Missibi,小姐
128326740,The Rat and Badger Hostel,老鼠和badge旅馆
129376304,Pheoneradisu,pheoneradisu
130424888,Isfoharia,isfoharia
131473466,Druthoth,德鲁斯
132522046,The Mole and Fawn Inn,痣和小鹿旅馆
133571596,The Rlirht Farmstead,rlirht farmstead
134620179,Ayasofya,Ayasofya
135670750,Saulp Manor,索尔普庄园
136719331,Cudjireg,库迪格
137767915,Linno,linno
138817496,The House of Nebuchehius,尼布切休斯的房子
139869058,Shruldir's Hold,Shruldir的持有
140918640,The Mole and Stag Pub,痣和雄鹿酒吧
141968209,The White Fairy Pub,白色仙女酒吧
143017788,Tulaastania,图拉斯塔尼亚
144066370,Tulaenajet,图拉杰特
145116934,Thirht Court,Thirht法院
146165513,Mogirijer,Mogirijer
147215099,The Crimson Dragon Hostel,深红色的龙旅馆
148264661,The Furpon Tombs,毛茸茸的坟墓
149313239,The Dwarf and Goat Pub,矮人和山羊酒吧
276583,Inner Altar of Dibella,迪贝拉的内坛
1326162,Raald'kern Manor,Raald'kern庄园
2376748,Old Rhardja's Hovel,老rhardja的霍夫尔
3434319,Kalio,卡利奥
4484886,The Krurta Farmstead,Krurta Farmstead
5537449,The Red Cat Tavern,红猫小酒馆
6587018,The Web of Grollath,Grollath的网络
7635596,Ruins of The Ghuldten Farmstead,古尔丁农场的废墟
8684185,Silent Oracle of Dibella,迪贝拉的无声甲骨文
9733742,Antelibuton,Antelibuton
10783312,Wadijerareg,Wadijerareg
11832914,The Mole and Pit Lodge,痣和坑屋
12882474,Bubohabia,Bubohabia
13931053,The Lucky Priest Hostel,幸运的牧师旅馆
14980613,The Citadel of Glaldem,glaldem的城堡
16029226,The Old Krazam Shack,古老的克拉扎姆棚屋
17078755,The Dur'kern Farmstead,Dur'kern Farmstead
18127349,The Howling Priest Pub,how叫牧师酒吧
19175930,Fart Grange,放屁庄园
20226484,Pajda,pajda
21275068,Gyselah,吉萨拉
22323646,Ruins of Castle B'irn,城堡的废墟
23373226,The Fortress of Rhorpom,Rhorpom的堡垒
24422782,The V'ev Farmstead,V'ev Farmstead
25472376,Ramemitor,Ramemitor
26520958,The Laughing Chasm Lodge,笑的峡谷小屋
27570515,Atruza,Atruza
28619100,Old Stajba's Shack,老斯塔巴的棚屋
29668652,The Rat and Barbarian Tavern,老鼠和野蛮的小酒馆
30717231,Kalureg,卡卢格
31765810,Baghada,巴哈达
32814392,The Unfortunate Dragon Pub,不幸的龙酒吧
33862990,The Dirty Castle Pub,肮脏的城堡酒吧
34912529,The Thirsty Sword Tavern,口渴的剑小酒馆
35961124,The Old Nhoght Shack,旧的nhoght棚屋
37009745,The Laboratory of Naghtur,Naghtur实验室
38059272,The Devil's Goblin Lodge,魔鬼的妖精小屋
39107855,Blirdta Hall,Blirdta Hall
40156445,The Flying Jug Inn,飞罐旅馆
41205985,The Restless Fawn Lodge,躁动不安的小屋
42254566,Pissibi,皮西比
43304134,Millitor,米勒
44352724,The Haunt of Verezezzar,Verezezzar的出没
45401338,Mohania,莫哈尼亚
46450860,Paponirea,Paponirea
47499458,The Kheghtke Pit,Kheghtke坑
48548053,Karpe Manor,karpe庄园
49596656,The Old Darch Hovel,老达奇小屋
50646167,The Bajem Cemetery,Bajem公墓
51694755,C'arch'kern Palace,C'arch'kern Palace
52743350,Wailing Redeemer of Dibella,迪贝拉的哭泣者
53792920,Ruins of M'irte Hall,马里特大厅的废墟
54841500,The Chufylam Cabin,Chufylam小屋
55891053,The Web of Azdoth,阿兹多特的网络
56939654,Tigonus,蒂戈努斯
57988233,Dirnke Manor,Dirnke Manor
59036811,The Old V'izta Place,旧的v'izta地方
60085412,The Circle of Stalltha,Stalltha圈子
61134930,The Lynx and Hedgehog Tavern,Lynx和Hedgehog Tavern
62183527,Ruins of The Tower of Varchim,瓦尔奇塔的废墟
63232144,The Queen's Djinn Inn,女王的Djinn Inn
64281650,Mesanis,梅萨尼斯
65330283,Maig Manor,迈格庄园
66378861,Mesyrydai,Mesyrydai
67428380,Ruins of Shrezam Manor,什里萨姆庄园的废墟
68476969,The Unfortunate Chasm Lodge,不幸的鸿沟小屋
69525559,The King's Goblin Tavern,国王的妖精小酒馆
70574171,The Knave and Barbarian Lodge,小刀和野蛮人旅馆
71622749,The Dwarf and Barbarian Inn,矮人和野蛮旅馆
72672306,Tasirinia,tasirinia
73720893,The Gaol of Stughtte,Stughtte的监狱
74770408,The Rhold Farmstead,Rhold Farmstead
75818993,Khov Orchard,霍夫果园
76867595,Singing Sunrise of Dibella,Dibella的唱歌日出
77916179,Bouthan Manor,布汉庄园
78964771,The Grave of Balthezyth,Balthezyth的坟墓
80013353,Curte Palace,Curte Palace
81062861,The Green Dungeon Tavern,绿色地牢小酒馆
82111442,The Caargar Tombs,凯尔加墓
83160030,Perpetual Relic of Dibella,迪贝拉永久遗物
84208629,The Fhurkar Pit,Fhurkar坑
85257224,Makumbazar,Makumbazar
86305815,Makaka-Ij,makaka-jij
87355336,The Old Dhollam Place,旧的Dhollam地方
88403915,Handa-Hassi,handa-hassi
89452498,Weeping Redeemer of Dibella,哭泣的迪贝拉的救赎主
90501078,The Mole and Griffin Tavern,痣和格里芬小酒馆
91549659,The Green Djinn Inn,绿色Djinn Inn
92598244,M'irmer Hall,M'Irmer Hall
93646836,The Lucky Badger Lodge,幸运的badge小屋
94696360,Fach Court,法赫法院
95744982,The Roost of Hezotlath,希佐特拉斯的栖息
96793560,The Stejir Farmstead,Stejir Farmstead
97843083,Lherchen Manor,莱尔钦庄园
98891661,Fleshten Hall,肉体大厅
99940273,The B'afyl Plantation,B'AFYL人工林
100988874,The Krordom Graveyard,克罗尔多墓地
102038369,Agunnudai,Agunnudai
103086949,Old Saash-e's Hovel,旧萨什-e的霍夫尔
104135533,Old Lhefylki's Hovel,旧的lhefylki的小屋
105184112,Infinite Redeemer of Dibella,迪贝拉的无限救赎主
106232699,B'ug'kern Hall,B'ug'kern Hall
107281294,Ruins of The Old Rasur Place,古老的拉苏尔地方的废墟
108329876,Agerabi,Agerabi
109378490,Castle Viscount Darkomam,城堡子爵Darkomam
110427984,Castle Lhefyl'kern,城堡Lhefyl'kern
111476611,The Dirty Goat Tavern,肮脏的山羊小酒馆
112525195,The Unfortunate Scorpion Inn,不幸的蝎子旅馆
113573788,Ruins of Bourcem Court,布尔切法院废墟
114622367,Ghoghtta Orchard,Ghoghtta果园
115671872,Kalallaa,卡拉拉
116720458,The Saithur Farmstead,Saithur Farmstead
117769037,Kalotuisa,kalotuisa
118817616,The Stronghold of Sofylar,Sofyr的据点
119866214,The Queen's Badger Inn,女王的badger旅馆
120914826,Torkte Manor,托克庄园
121964314,The Beaver and Djinn Lodge,海狸和Djinn Lodge
123012911,The Toad and Fawn Inn,蟾蜍和小鹿旅馆
124061507,Berbelijet,Berbelijet
125110127,The Flying Pit Hostel,飞坑旅馆
126159623,The Dancing Giant Hostel,跳舞的巨人旅馆
127208260,Morjireg,莫里格
128257777,Issaqiladax,ISSAQILADAX
129306379,The Nest of Gromrugoth,gromrugoth的巢
130355000,The Convent of Baluliva,Baluliva的修道院
131403583,Rhanoccosia,rhanoccosia
132452162,Gentle Light of Dibella,温和的迪贝拉
133501697,Castle Duke Morobeon,城堡公爵莫罗贝
134550284,The Maelith Cave,梅利斯洞穴
135599797,Makajria,Makajria
136648399,Silent Omen of Dibella,迪贝拉的无声预兆
137697023,The Vojetor Web,Vojetor Web
138745604,The Log Crypts,log隐窝
139795103,The Dwarf and Sword Lodge,矮人和剑小屋
140843682,Antelirea,鹿力脉
141892270,The Thornon Farmstead,索尔农农场
142940851,The Queen's Goblin Hostel,女王的妖精旅馆
143989439,The Black Giant Pub,黑色巨人酒吧
145038034,Fircem Manor,Fircem Manor
146086639,The Silver Rascal Inn,银里斯卡旅馆
147135218,Khiz's Guard,Khiz的后卫
148183799,B'irnt Hall,B'irnt Hall
149233294,Zenirijet,Zenirijet
150281875,The Cavern of Maelebranxulla,Maelebranxulla的洞穴
151330463,Jubonulla Minster,Jubonulla Minster
152379060,Zenaton,Zenaton
153427647,The Web of Gromgon,格罗姆贡的网络
154477164,Shrelde Hall,Shrelde Hall
155525759,Atrumbada,Atrumbada
156574378,Blessed Soul of Dibella,迪贝拉的祝福灵魂
157622986,The Rattothor Coop,rattothor鸡舍
158672474,Ruins of Castle Balpta,巴尔帕城堡废墟
159721083,Lorp Hall,洛普大厅
160769667,The Stuthon Farmstead,Stuthon Farmstead
161818247,The Dirty Barbarian Lodge,肮脏的野蛮旅馆
162866854,The Lair of Vermbith,害虫的巢穴
163916363,Shast'kern Tower,Shast'kern塔
164964951,Mesuthusa,Mesuthusa
166013529,Kalenaret,Kalenaret
167062148,Rattloth,rattloth
168110742,The Hezdoth Nest,hezdoth巢
